InventoryID,StoreID,Date,UserID,TimeStamp,UserIDLastUpdated,TimeStampLastUpdated,FinishedFlag
713,7,1/9/2017 0:00,83,1/8/2017 22:53,83,1/8/2017 22:57,1
714,18,1/9/2017 0:00,33,1/9/2017 8:12,33,1/9/2017 8:19,1
715,4,1/9/2017 0:00,34,1/9/2017 8:37,34,1/9/2017 8:38,1
716,16,1/8/2017 0:00,42,1/9/2017 12:52,42,1/9/2017 12:52,1
717,16,1/9/2017 0:00,42,1/9/2017 12:53,42,1/9/2017 12:53,0
718,19,1/8/2017 0:00,78,1/9/2017 14:11,78,1/9/2017 15:26,1
719,15,1/4/2017 0:00,60,1/9/2017 16:30,60,1/9/2017 16:30,0
720,15,1/6/2017 0:00,60,1/9/2017 16:30,60,1/9/2017 16:30,0
721,15,1/9/2017 0:00,60,1/9/2017 16:37,60,1/9/2017 16:37,0
722,6,1/9/2017 0:00,22,1/9/2017 20:41,22,1/9/2017 20:42,1
723,7,1/10/2017 0:00,83,1/9/2017 22:16,83,1/9/2017 22:17,1
724,13,1/10/2017 0:00,38,1/9/2017 23:25,48,1/10/2017 6:41,1
725,14,1/10/2017 0:00,65,1/10/2017 8:24,65,1/10/2017 8:24,0
726,14,1/9/2017 0:00,65,1/10/2017 8:24,65,1/10/2017 8:24,1
727,14,1/8/2017 0:00,65,1/10/2017 8:25,65,1/10/2017 8:25,1
728,13,1/11/2017 0:00,48,1/10/2017 8:25,48,1/11/2017 15:47,1
729,14,1/7/2017 0:00,65,1/10/2017 8:26,65,1/10/2017 8:27,1
730,14,1/6/2017 0:00,65,1/10/2017 8:27,65,1/10/2017 8:28,1
731,4,1/10/2017 0:00,34,1/10/2017 8:37,34,1/10/2017 8:37,1
732,18,1/10/2017 0:00,16,1/10/2017 8:48,16,1/10/2017 8:51,1
733,9,1/9/2017 0:00,35,1/10/2017 8:54,35,1/10/2017 8:55,1
734,9,1/10/2017 0:00,35,1/10/2017 8:55,35,1/10/2017 8:59,1
735,19,1/9/2017 0:00,59,1/10/2017 11:29,59,1/10/2017 11:32,1
736,4,1/11/2017 0:00,34,1/11/2017 10:15,34,1/11/2017 10:16,1
737,13,1/12/2017 0:00,48,1/11/2017 15:39,48,1/12/2017 15:10,1
738,6,1/11/2017 0:00,18,1/11/2017 19:02,18,1/11/2017 19:02,0
739,14,1/11/2017 0:00,56,1/11/2017 21:03,56,1/11/2017 21:03,0
740,7,1/12/2017 0:00,83,1/11/2017 21:35,83,1/11/2017 22:26,1
741,4,1/12/2017 0:00,85,1/11/2017 23:12,34,1/12/2017 8:03,1
742,5,1/12/2017 0:00,66,1/12/2017 0:26,66,1/12/2017 0:26,0
743,15,1/11/2017 0:00,62,1/12/2017 6:24,62,1/12/2017 11:53,1
744,15,1/12/2017 0:00,62,1/12/2017 14:24,62,1/12/2017 14:37,1
745,13,1/13/2017 0:00,48,1/12/2017 15:10,48,1/13/2017 16:46,1
746,19,1/12/2017 0:00,78,1/12/2017 15:34,78,1/12/2017 15:34,0
747,15,1/13/2017 0:00,62,1/13/2017 7:13,62,1/13/2017 7:17,1
748,18,1/13/2017 0:00,32,1/13/2017 8:03,32,1/13/2017 8:06,1
749,4,1/13/2017 0:00,34,1/13/2017 8:30,34,1/13/2017 8:32,1
750,6,1/12/2017 0:00,18,1/13/2017 9:34,18,1/13/2017 9:42,1
751,6,1/13/2017 0:00,18,1/13/2017 9:42,18,1/21/2017 9:26,1
752,13,1/14/2017 0:00,48,1/13/2017 16:46,48,1/14/2017 21:33,1
753,18,1/14/2017 0:00,16,1/14/2017 8:35,16,1/14/2017 8:37,1
754,19,1/13/2017 0:00,59,1/14/2017 12:25,59,1/14/2017 12:26,1
755,13,1/15/2017 0:00,48,1/14/2017 15:03,48,1/15/2017 8:08,1
756,16,1/15/2017 0:00,42,1/15/2017 9:42,42,1/15/2017 9:42,1
757,16,1/14/2017 0:00,42,1/15/2017 9:43,42,1/15/2017 9:43,1
758,16,1/13/2017 0:00,42,1/15/2017 9:43,42,1/15/2017 9:44,1
759,16,1/12/2017 0:00,42,1/15/2017 9:44,42,1/15/2017 9:45,1
760,4,1/15/2017 0:00,27,1/15/2017 9:51,27,1/15/2017 9:52,1
761,13,1/16/2017 0:00,49,1/15/2017 21:47,49,1/17/2017 16:13,1
762,7,1/16/2017 0:00,83,1/15/2017 23:16,83,1/15/2017 23:19,1
763,4,1/16/2017 0:00,27,1/16/2017 7:01,27,1/16/2017 7:01,1
764,16,1/16/2017 0:00,42,1/16/2017 13:50,42,1/16/2017 13:50,1
765,13,1/17/2017 0:00,48,1/16/2017 15:24,48,1/17/2017 8:17,1
766,18,1/15/2017 0:00,32,1/16/2017 17:51,32,1/16/2017 17:51,0
767,18,1/16/2017 0:00,51,1/16/2017 20:00,51,1/16/2017 20:00,0
768,4,1/17/2017 0:00,27,1/17/2017 11:04,27,1/17/2017 11:04,1
769,16,1/17/2017 0:00,14,1/17/2017 13:03,14,1/17/2017 13:05,1
770,19,1/15/2017 0:00,59,1/17/2017 14:50,59,1/17/2017 14:51,1
771,19,1/16/2017 0:00,59,1/17/2017 14:52,59,1/17/2017 14:54,1
772,13,1/18/2017 0:00,49,1/17/2017 21:39,49,1/18/2017 22:18,1
773,4,1/18/2017 0:00,27,1/18/2017 9:05,27,1/18/2017 9:06,1
774,15,1/14/2017 0:00,62,1/18/2017 12:02,62,1/18/2017 12:05,1
775,6,1/18/2017 0:00,18,1/18/2017 17:22,18,1/18/2017 17:22,1
776,7,1/19/2017 0:00,23,1/19/2017 7:45,23,1/19/2017 7:47,1
777,18,1/19/2017 0:00,16,1/19/2017 8:15,16,1/19/2017 8:19,1
778,4,1/19/2017 0:00,34,1/19/2017 9:03,34,1/19/2017 9:04,1
779,19,1/19/2017 0:00,78,1/19/2017 15:32,78,1/19/2017 15:36,1
780,13,1/20/2017 0:00,49,1/19/2017 22:22,48,1/20/2017 11:30,1
781,13,1/19/2017 0:00,49,1/19/2017 23:46,49,1/19/2017 23:49,1
782,18,1/20/2017 0:00,32,1/20/2017 7:50,32,1/20/2017 7:53,1
783,4,1/20/2017 0:00,34,1/20/2017 8:26,34,1/20/2017 8:27,1
784,16,1/19/2017 0:00,9,1/20/2017 8:45,9,1/20/2017 8:46,1
785,16,1/20/2017 0:00,9,1/20/2017 8:46,9,1/20/2017 8:46,1
786,16,1/18/2017 0:00,9,1/20/2017 8:47,9,1/20/2017 8:54,1
787,15,1/19/2017 0:00,62,1/20/2017 9:03,62,1/20/2017 9:09,1
788,13,1/21/2017 0:00,48,1/20/2017 11:29,48,1/21/2017 15:30,1
789,19,1/20/2017 0:00,78,1/20/2017 12:03,78,1/20/2017 12:04,1
790,7,1/20/2017 0:00,23,1/20/2017 13:51,23,1/20/2017 13:52,1
791,7,1/21/2017 0:00,83,1/20/2017 23:10,83,1/20/2017 23:12,1
792,18,1/21/2017 0:00,51,1/21/2017 8:05,51,1/21/2017 8:31,1
793,4,1/21/2017 0:00,34,1/21/2017 8:30,34,1/21/2017 8:31,1
794,16,1/21/2017 0:00,9,1/21/2017 8:35,9,1/21/2017 8:36,1
795,6,1/14/2017 0:00,18,1/21/2017 9:26,18,1/21/2017 9:28,1
796,6,1/15/2017 0:00,18,1/21/2017 9:28,18,1/21/2017 9:29,1
797,6,1/16/2017 0:00,18,1/21/2017 9:29,18,1/21/2017 9:33,1
798,6,1/17/2017 0:00,18,1/21/2017 9:33,18,1/21/2017 9:36,1
799,6,1/19/2017 0:00,18,1/21/2017 9:37,18,1/21/2017 9:37,0
800,6,1/20/2017 0:00,18,1/21/2017 9:40,18,1/21/2017 9:40,0
801,6,1/21/2017 0:00,18,1/21/2017 9:42,18,1/21/2017 9:42,0
802,19,1/21/2017 0:00,78,1/21/2017 11:36,78,1/21/2017 11:46,1
803,13,1/22/2017 0:00,48,1/21/2017 15:30,48,1/22/2017 14:26,1
804,4,1/22/2017 0:00,27,1/22/2017 8:28,27,1/22/2017 8:28,1
805,13,1/23/2017 0:00,48,1/22/2017 14:26,49,1/23/2017 23:02,1
806,18,1/22/2017 0:00,51,1/22/2017 18:08,51,1/22/2017 18:12,1
807,7,1/23/2017 0:00,83,1/22/2017 22:33,83,1/22/2017 22:35,1
808,4,1/23/2017 0:00,27,1/23/2017 9:37,27,1/23/2017 9:38,1
809,18,1/23/2017 0:00,33,1/23/2017 13:27,33,1/23/2017 13:31,1
810,16,1/22/2017 0:00,42,1/23/2017 16:52,42,1/23/2017 16:53,1
811,16,1/23/2017 0:00,42,1/23/2017 16:53,42,1/23/2017 16:55,1
812,13,1/24/2017 0:00,49,1/23/2017 21:46,49,1/24/2017 22:25,1
813,19,1/22/2017 0:00,59,1/23/2017 23:01,59,1/23/2017 23:02,1
814,19,1/23/2017 0:00,59,1/23/2017 23:02,59,1/23/2017 23:02,1
815,7,1/24/2017 0:00,83,1/23/2017 23:03,83,1/23/2017 23:05,1
816,4,1/24/2017 0:00,34,1/24/2017 8:12,34,1/24/2017 8:13,1
817,15,1/24/2017 0:00,62,1/24/2017 13:11,62,1/24/2017 13:12,1
818,18,1/24/2017 0:00,16,1/24/2017 15:11,16,1/24/2017 15:13,1
819,6,1/22/2017 0:00,18,1/24/2017 16:49,18,1/24/2017 16:49,0
820,13,1/25/2017 0:00,49,1/24/2017 22:25,49,1/25/2017 22:09,1
821,4,1/25/2017 0:00,34,1/25/2017 8:32,34,1/25/2017 8:33,1
822,15,1/25/2017 0:00,62,1/25/2017 10:01,62,1/25/2017 10:18,1
823,13,1/26/2017 0:00,49,1/25/2017 21:50,49,1/25/2017 21:50,0
824,7,1/26/2017 0:00,83,1/25/2017 22:20,83,1/25/2017 22:31,1
825,18,1/26/2017 0:00,32,1/26/2017 7:15,32,1/26/2017 7:15,0
826,4,1/26/2017 0:00,34,1/26/2017 8:12,34,1/26/2017 8:12,1
827,19,1/26/2017 0:00,78,1/26/2017 16:24,78,1/26/2017 16:26,1
828,15,1/27/2017 0:00,62,1/27/2017 7:50,62,1/27/2017 8:04,1
829,4,1/27/2017 0:00,34,1/27/2017 8:20,34,1/27/2017 8:20,1
830,7,1/27/2017 0:00,23,1/27/2017 8:31,23,1/27/2017 8:32,1
831,13,1/27/2017 0:00,89,1/27/2017 22:55,89,1/27/2017 22:56,1
832,7,1/28/2017 0:00,23,1/28/2017 7:39,23,1/28/2017 7:40,1
833,4,1/28/2017 0:00,34,1/28/2017 8:16,34,1/28/2017 8:18,1
834,18,1/28/2017 0:00,51,1/28/2017 10:45,51,1/28/2017 10:47,1
835,15,1/28/2017 0:00,62,1/28/2017 13:55,62,1/28/2017 13:56,1
836,13,1/28/2017 0:00,89,1/28/2017 23:09,89,1/28/2017 23:10,1
837,7,1/29/2017 0:00,83,1/28/2017 23:51,83,1/28/2017 23:52,1
838,18,1/29/2017 0:00,32,1/29/2017 7:48,32,1/29/2017 7:48,1
839,4,1/29/2017 0:00,27,1/29/2017 8:16,27,1/29/2017 8:17,1
840,13,1/29/2017 0:00,89,1/29/2017 21:02,89,1/29/2017 21:03,1
841,4,1/30/2017 0:00,27,1/30/2017 7:51,27,1/30/2017 7:52,1
842,19,1/27/2017 0:00,59,1/30/2017 8:05,59,1/30/2017 8:06,1
843,19,1/28/2017 0:00,59,1/30/2017 8:07,59,1/30/2017 8:12,1
844,19,1/29/2017 0:00,59,1/30/2017 8:14,59,1/30/2017 8:14,1
845,18,1/30/2017 0:00,33,1/30/2017 15:51,33,1/30/2017 15:53,1
846,13,1/31/2017 0:00,49,1/30/2017 21:18,49,1/31/2017 22:46,1
847,7,1/30/2017 0:00,83,1/30/2017 21:50,83,1/30/2017 21:53,1
848,4,1/31/2017 0:00,34,1/31/2017 9:10,34,1/31/2017 9:12,1
849,5,1/31/2017 0:00,66,1/31/2017 16:24,66,1/31/2017 16:24,0
850,16,1/26/2017 0:00,42,1/31/2017 16:34,42,1/31/2017 16:34,1
851,16,1/27/2017 0:00,42,1/31/2017 16:35,42,1/31/2017 16:35,1
852,16,1/28/2017 0:00,42,1/31/2017 16:35,42,1/31/2017 16:36,1
853,16,1/29/2017 0:00,42,1/31/2017 16:36,42,1/31/2017 16:37,1
854,16,1/30/2017 0:00,42,1/31/2017 16:37,42,1/31/2017 16:38,1
855,16,1/31/2017 0:00,42,1/31/2017 16:38,42,1/31/2017 16:39,1
856,13,2/1/2017 0:00,49,1/31/2017 22:46,49,1/31/2017 22:46,0
857,4,2/1/2017 0:00,34,2/1/2017 9:19,34,2/1/2017 9:20,1
858,6,2/1/2017 0:00,18,2/1/2017 18:25,18,2/1/2017 18:26,1
859,7,2/1/2017 0:00,83,2/1/2017 23:35,83,2/1/2017 23:36,1
860,4,2/2/2017 0:00,34,2/2/2017 8:16,34,2/2/2017 8:22,1
861,19,2/2/2017 0:00,78,2/2/2017 10:21,78,2/2/2017 10:22,1
862,6,2/2/2017 0:00,18,2/2/2017 10:57,18,2/2/2017 11:01,1
863,4,2/3/2017 0:00,34,2/3/2017 8:10,34,2/3/2017 8:11,1
864,18,2/3/2017 0:00,16,2/3/2017 13:49,16,2/3/2017 13:51,1
865,6,2/3/2017 0:00,18,2/3/2017 18:11,18,2/3/2017 18:12,1
866,4,2/4/2017 0:00,34,2/4/2017 8:32,34,2/4/2017 8:33,1
867,6,2/4/2017 0:00,18,2/4/2017 9:41,18,2/4/2017 9:51,1
868,18,2/4/2017 0:00,16,2/4/2017 16:37,16,2/4/2017 16:38,1
869,6,2/5/2017 0:00,21,2/5/2017 8:02,21,2/5/2017 8:05,1
870,4,2/5/2017 0:00,27,2/5/2017 8:05,27,2/5/2017 8:06,1
871,16,2/2/2017 0:00,42,2/5/2017 8:43,42,2/5/2017 8:43,1
872,16,2/3/2017 0:00,42,2/5/2017 8:43,42,2/5/2017 8:44,1
873,16,2/4/2017 0:00,42,2/5/2017 8:44,42,2/5/2017 8:45,1
874,16,2/5/2017 0:00,42,2/5/2017 8:45,42,2/5/2017 8:46,1
875,18,2/5/2017 0:00,51,2/5/2017 10:06,51,2/5/2017 10:10,1
876,7,2/6/2017 0:00,83,2/5/2017 18:18,83,2/5/2017 18:19,1
877,4,2/6/2017 0:00,27,2/6/2017 7:15,27,2/6/2017 7:16,1
878,19,2/5/2017 0:00,59,2/6/2017 7:35,59,2/6/2017 7:36,1
879,7,2/7/2017 0:00,83,2/6/2017 23:42,83,2/6/2017 23:44,1
880,4,2/7/2017 0:00,34,2/7/2017 8:00,34,2/7/2017 8:01,1
881,18,2/6/2017 0:00,16,2/7/2017 13:24,16,2/7/2017 13:25,1
882,18,2/7/2017 0:00,16,2/7/2017 13:25,16,2/7/2017 13:29,1
883,19,2/6/2017 0:00,59,2/7/2017 16:21,59,2/7/2017 16:26,1
884,4,2/8/2017 0:00,34,2/8/2017 8:20,34,2/8/2017 8:20,1
885,6,2/6/2017 0:00,18,2/8/2017 12:47,18,2/8/2017 12:48,1
886,6,2/7/2017 0:00,18,2/8/2017 12:49,18,2/8/2017 12:50,1
887,6,2/8/2017 0:00,18,2/8/2017 12:51,18,2/8/2017 13:04,1
888,6,2/9/2017 0:00,18,2/8/2017 13:09,18,2/10/2017 10:10,1
889,13,2/9/2017 0:00,89,2/8/2017 20:23,89,2/8/2017 21:56,1
890,7,2/9/2017 0:00,83,2/8/2017 21:32,83,2/8/2017 23:51,1
891,4,2/9/2017 0:00,34,2/9/2017 8:38,34,2/9/2017 8:38,1
892,15,2/9/2017 0:00,62,2/9/2017 9:29,62,2/9/2017 9:31,1
893,19,2/9/2017 0:00,78,2/9/2017 11:42,78,2/9/2017 11:44,1
894,18,2/9/2017 0:00,16,2/9/2017 14:10,16,2/9/2017 14:10,1
895,13,2/10/2017 0:00,49,2/9/2017 20:08,89,2/10/2017 23:16,1
896,4,2/10/2017 0:00,34,2/10/2017 8:30,34,2/10/2017 8:31,1
897,6,2/10/2017 0:00,18,2/10/2017 10:10,18,2/10/2017 10:10,0
898,18,2/10/2017 0:00,16,2/10/2017 13:26,16,2/10/2017 13:26,1
899,15,2/10/2017 0:00,62,2/10/2017 14:45,62,2/10/2017 14:52,1
900,19,2/10/2017 0:00,78,2/10/2017 22:33,78,2/10/2017 22:33,1
901,13,2/11/2017 0:00,89,2/10/2017 23:16,89,2/10/2017 23:50,1
902,4,2/11/2017 0:00,34,2/11/2017 7:34,34,2/11/2017 7:35,1
903,7,2/10/2017 0:00,23,2/11/2017 7:51,23,2/11/2017 7:52,1
904,7,2/11/2017 0:00,23,2/11/2017 7:52,23,2/11/2017 7:53,1
905,19,2/11/2017 0:00,59,2/11/2017 20:58,59,2/11/2017 20:59,1
906,13,2/12/2017 0:00,89,2/11/2017 21:36,89,2/11/2017 21:36,0
907,4,2/12/2017 0:00,27,2/12/2017 9:42,27,2/12/2017 9:43,1
908,16,2/9/2017 0:00,42,2/12/2017 9:47,42,2/12/2017 9:47,1
909,16,2/10/2017 0:00,42,2/12/2017 9:48,42,2/12/2017 9:48,1
910,16,2/11/2017 0:00,42,2/12/2017 9:48,42,2/12/2017 9:49,1
911,16,2/12/2017 0:00,42,2/12/2017 9:49,42,2/12/2017 9:50,1
912,13,2/13/2017 0:00,49,2/12/2017 21:23,49,2/13/2017 8:40,1
913,4,2/13/2017 0:00,27,2/13/2017 7:37,27,2/13/2017 7:37,1
914,13,2/14/2017 0:00,49,2/13/2017 8:40,49,2/14/2017 21:54,1
915,16,2/13/2017 0:00,42,2/13/2017 13:47,42,2/13/2017 13:47,1
916,4,2/14/2017 0:00,34,2/14/2017 8:06,34,2/14/2017 8:07,1
917,15,2/12/2017 0:00,62,2/14/2017 14:50,62,2/14/2017 14:52,1
918,15,2/13/2017 0:00,62,2/14/2017 14:53,62,2/14/2017 14:55,1
919,15,2/14/2017 0:00,62,2/14/2017 14:55,62,2/14/2017 14:58,1
920,7,2/14/2017 0:00,83,2/14/2017 20:30,83,2/14/2017 20:31,1
921,13,2/15/2017 0:00,49,2/14/2017 21:51,49,2/15/2017 23:01,1
922,4,2/15/2017 0:00,34,2/15/2017 8:40,34,2/15/2017 8:40,1
923,13,2/16/2017 0:00,49,2/15/2017 22:00,49,2/15/2017 22:00,1
924,4,2/16/2017 0:00,85,2/15/2017 22:58,34,2/16/2017 8:16,1
925,13,2/17/2017 0:00,89,2/16/2017 22:20,89,2/16/2017 22:39,1
926,4,2/17/2017 0:00,34,2/17/2017 8:10,34,2/17/2017 8:13,1
927,4,2/18/2017 0:00,34,2/18/2017 8:30,34,2/18/2017 8:31,1
928,13,2/18/2017 0:00,38,2/18/2017 10:02,38,2/18/2017 10:06,1
929,13,2/19/2017 0:00,89,2/18/2017 22:31,89,2/18/2017 22:57,1
930,4,2/19/2017 0:00,27,2/19/2017 16:12,27,2/19/2017 16:13,1
931,4,2/20/2017 0:00,27,2/20/2017 7:13,27,2/20/2017 7:14,1
932,13,2/21/2017 0:00,49,2/20/2017 21:05,49,2/21/2017 21:47,1
933,13,2/20/2017 0:00,49,2/20/2017 22:53,49,2/20/2017 22:54,1
934,4,2/21/2017 0:00,34,2/21/2017 8:08,34,2/21/2017 8:08,1
935,12,2/22/2017 0:00,88,2/21/2017 20:55,88,2/21/2017 20:55,0
936,13,2/22/2017 0:00,49,2/21/2017 21:47,49,2/27/2017 22:00,1
937,4,2/22/2017 0:00,34,2/22/2017 8:34,34,2/22/2017 8:35,1
938,7,2/22/2017 0:00,83,2/22/2017 23:35,83,2/22/2017 23:36,1
939,15,2/16/2017 0:00,62,2/23/2017 7:28,62,2/23/2017 7:28,0
940,7,2/23/2017 0:00,23,2/23/2017 7:49,23,2/23/2017 7:50,1
941,15,2/22/2017 0:00,62,2/23/2017 15:16,62,2/23/2017 15:16,0
942,15,2/23/2017 0:00,62,2/23/2017 15:17,62,2/23/2017 15:33,1
943,15,2/24/2017 0:00,62,2/24/2017 14:03,62,2/24/2017 14:08,1
944,13,2/24/2017 0:00,89,2/24/2017 22:34,89,2/24/2017 22:34,0
945,13,2/25/2017 0:00,89,2/24/2017 22:34,89,2/24/2017 23:28,1
946,7,2/27/2017 0:00,83,2/26/2017 23:21,83,2/26/2017 23:21,1
947,7,2/25/2017 0:00,83,2/26/2017 23:22,83,2/26/2017 23:23,1
948,13,2/27/2017 0:00,49,2/27/2017 21:58,49,2/28/2017 21:22,1
950,13,2/28/2017 0:00,89,3/1/2017 20:33,89,3/1/2017 20:33,0
